,Unnamed: 0,text,mod_text
651,651,Mereka berasal dari berbagai elemen dan latar belakang tampak kompak mendeklarasikan Prabowo Subianto sebagai Capre… https://t.co/wfLYZgtvus,"['mereka', 'asal', 'dari', 'bagai', 'elemen', 'dan', 'latar', 'belakang', 'tampak', 'kompak', 'deklarasi', 'prabowo', 'subianto', 'bagai', 'capre']"
652,652,Para relawan dari kalangan akar rumput di Jawa Timur semakin menguat dalam mendukung Prabowo Subianto menjadi Presi… https://t.co/FJumNLB516,"['para', 'rawan', 'dari', 'kalang', 'akar', 'rumput', 'di', 'jawa', 'timur', 'makin', 'kuat', 'dalam', 'dukung', 'prabowo', 'subianto', 'jadi', 'pres']"
653,653,Para relawan dari kalangan akar rumput di Jawa Timur semakin menguat dalam mendukung Prabowo Subianto menjadi Presi… https://t.co/iWXqq4EVnd,"['para', 'rawan', 'dari', 'kalang', 'akar', 'rumput', 'di', 'jawa', 'timur', 'makin', 'kuat', 'dalam', 'dukung', 'prabowo', 'subianto', 'jadi', 'pres']"
654,654,"@8_FERRY_8 @jokowi 🤔@fadlizon @msaid_didu @alisyarief @DokterTifa Marah""gk  ya❓️@Densus88 @prabowo https://t.co/dtGmAOiIPU","['ferry', 'jokowi', 'fadlizon', 'msaiddidu', 'alisyarief', 'doktertifa', 'marahgk', 'yadensus', 'prabowo']"
655,655,"Makin Solid, Akar Rumput Kabupaten Nganjuk Deklarasikan Prabowo Presiden https://t.co/FKNDKA6Mln @prabowo… https://t.co/k3q4CDp77C","['makin', 'solid', 'akar', 'rumput', 'kabupaten', 'nganjuk', 'deklarasi', 'prabowo', 'presiden', 'prabowo']"
656,656,@Dahnilanzar @prabowo @Kemhan_RI Bantu mimpi Presiden Sukarno dan sebagian besar rakyat Indonesia untuk kemerdekaan Palestina.,"['dahnilanzar', 'prabowo', 'kemhanri', 'bantu', 'mimpi', 'presiden', 'sukarno', 'dan', 'bagi', 'besar', 'rakyat', 'indonesia', 'untuk', 'merdeka', 'palestina']"
657,657,"@Jhonkosmik Siapppp... 
Jelas &amp; nyata
#TetapPrabowo untuk Indoneisa Adil &amp; Makmur
@prabowo @Gerindra 🇲🇨","['jhonkosmik', 'siapppp', 'jelas', 'nyata', 'tetapprabowo', 'untuk', 'indoneisa', 'adil', 'makmur', 'prabowo', 'gerindra']"
658,658,"""Hasil survei bila pemilu dilaksanakan hari ini, suara Prabowo Subianto adalah 24,8 persen,"" ungkap Dedi… https://t.co/AUYdRvqyG1","['hasil', 'survei', 'bila', 'milu', 'laksana', 'hari', 'ini', 'suara', 'prabowo', 'subianto', 'adalah', 'persen', 'ungkap', 'dedi']"
659,659,"Elektabilitas Prabowo Kalah di Survei, Gerindra: Ada yang Namanya Naik-Turun, Timbul-Tenggelam
https://t.co/PROMaGYWfm","['elektabilitas', 'prabowo', 'kalah', 'di', 'survei', 'gerindra', 'ada', 'yang', 'nama', 'naikturun', 'timbultenggelam']"
660,660,"Puncaki Hasil Survei, Pasangan Prabowo-Erick Thohir Kalahkan Pasangan lain https://t.co/fPkiQhUlcU @prabowo… https://t.co/LgHRg4Z4WR","['puncak', 'hasil', 'survei', 'pasang', 'prabowoerick', 'thohir', 'kalah', 'pasang', 'lain', 'prabowo']"
661,661,"Prabowo-Erick berhasil unggul dengan presentase angka 34,7 persen, jauh berada di atas pasangan lainnya.… https://t.co/WF3q721O6X","['prabowoerick', 'hasil', 'unggul', 'dengan', 'presentase', 'angka', 'persen', 'jauh', 'ada', 'di', 'atas', 'pasang', 'lain']"
662,662,"@Sobat_RK @prabowo @ridwankamil @ganjarpranowo Yessss finally nama @ridwankamil naik elektabilitasnya.
Konsisten ad… https://t.co/N9HZqmVVyW","['sobatrk', 'prabowo', 'ridwankamil', 'ganjarpranowo', 'yessss', 'finally', 'nama', 'ridwankamil', 'naik', 'elektabilitasnya', 'konsisten', 'ad']"
663,663,"Prabowo mampu menjaga stabilitas keamanan dan politik dalam negeri. Dan lagi, Prabowo disegani negara-negara di dun… https://t.co/i8r8vucJvh","['prabowo', 'mampu', 'jaga', 'stabilitas', 'aman', 'dan', 'politik', 'dalam', 'negeri', 'dan', 'lagi', 'prabowo', 'segani', 'negaranegara', 'di', 'dun']"
664,664,"“Kami butuh pemimpin tegas seperti bapak Prabowo. Indonesia merindukan pemimpin seperti beliau,” kata Muhammad Saiz… https://t.co/jLKPQCvhoN","['kami', 'butuh', 'pimpin', 'tegas', 'seperti', 'bapak', 'prabowo', 'indonesia', 'rindu', 'pimpin', 'seperti', 'beliau', 'kata', 'muhammad', 'saiz']"
665,665,"Menurut M Saiz, Prabowo mampu membawa Indonesia lebih maju. https://t.co/HjdpVRpiIk @prabowo #MendingPrabowo #dekade08 #Pilpres2024","['turut', 'm', 'saiz', 'prabowo', 'mampu', 'bawa', 'indonesia', 'lebih', 'maju', 'prabowo', 'mendingprabowo', 'dekade', 'pilpres']"
666,666,"“Kami butuh pemimpin tegas seperti bapak Prabowo. Indonesia merindukan pemimpin seperti beliau,” kata Muhammad Saiz… https://t.co/iVkPYZbBLq","['kami', 'butuh', 'pimpin', 'tegas', 'seperti', 'bapak', 'prabowo', 'indonesia', 'rindu', 'pimpin', 'seperti', 'beliau', 'kata', 'muhammad', 'saiz']"
667,667,"Kaum Z yang diketuainya mendukung Prabowo, berdasarkan kesadaran pribadi, bukan dipengaruhi kelompok atau parpol te… https://t.co/FFDkAyGdQx","['kaum', 'z', 'yang', 'ketua', 'dukung', 'prabowo', 'dasar', 'sadar', 'pribadi', 'bukan', 'pengaruh', 'kelompok', 'atau', 'parpol', 'te']"
668,668,"Alasan mendukung Prabowo, mantan komandan Kopasus tersebut tegas dan mampu merangkul seluruh komponen bangsa disega… https://t.co/42YDYIVlea","['alas', 'dukung', 'prabowo', 'mantan', 'komandan', 'kopasus', 'sebut', 'tegas', 'dan', 'mampu', 'rangkul', 'seluruh', 'komponen', 'bangsa', 'sega']"
669,669,"“Kami kaum Z siap mendukung dan mengawal bapak Prabowo, sampai menjadi Presiden RI,” tegas Muhammad Saiz Mending Pr… https://t.co/sluY8n9n22","['kami', 'kaum', 'z', 'siap', 'dukung', 'dan', 'awal', 'bapak', 'prabowo', 'sampai', 'jadi', 'presiden', 'ri', 'tegas', 'muhammad', 'saiz', 'mending', 'pr']"
670,670,@RadenKianSayang @NasDem @PDemokrat @PKSejahtera @aniesbaswedan @Gerindra @DPP_PKB @prabowo @cakimiNOW Ntr PAN bisa… https://t.co/PlvlVKgeKc,"['radenkiansayang', 'nasdem', 'pdemokrat', 'pksejahtera', 'aniesbaswedan', 'gerindra', 'dpppkb', 'prabowo', 'cakiminow', 'ntr', 'pan', 'bisa']"
671,671,"“Kita percaya kebenaran selalu menang. Itu ajaran semua agama di dunia. kebenaran selalu menang, jangan ragu. Kita… https://t.co/oXeQmCuaFQ","['kita', 'percaya', 'benar', 'selalu', 'menang', 'itu', 'ajar', 'semua', 'agama', 'di', 'dunia', 'benar', 'selalu', 'menang', 'jangan', 'ragu', 'kita']"
672,672,@M45Broo_ Kalau @PDI_Perjuangan gak mau usung @ganjarpranowo maka saya sarankan agar pak @prabowo @Gerindra menggan… https://t.co/8omhU3EcIz,"['mbroo', 'kalau', 'pdiperjuangan', 'gak', 'mau', 'usung', 'ganjarpranowo', 'maka', 'saya', 'saran', 'agar', 'pak', 'prabowo', 'gerindra', 'menggan']"
673,673,@_SEKNAS_RI @Budi_Dharma88 @Allyriva19 @kapten11 @EAbadi7 @SomarwaneSefnat @Nengnengpondasi @RealYany… https://t.co/WOoOdwjR8I,"['seknasri', 'budidharma', 'allyriva', 'kapten', 'eabadi', 'somarwanesefnat', 'nengnengpondasi', 'realyany']"
674,674,"Alasan mendukung Prabowo, mantan komandan Kopasus tersebut tegas dan mampu merangkul seluruh komponen bangsa disega… https://t.co/0VXOlLYn1L","['alas', 'dukung', 'prabowo', 'mantan', 'komandan', 'kopasus', 'sebut', 'tegas', 'dan', 'mampu', 'rangkul', 'seluruh', 'komponen', 'bangsa', 'sega']"
675,675,"Bertempat di warung bebek Cak Mangun, belasan kaum mileneal menghadiri acara deklarasi dukungan Prabowo. Sebelum ac… https://t.co/b44wPMqzIM","['tempat', 'di', 'warung', 'bebek', 'cak', 'mangun', 'bas', 'kaum', 'mileneal', 'hadir', 'acara', 'deklarasi', 'dukung', 'prabowo', 'belum', 'ac']"
676,676,"@mulyadi2028 @HelmiFelis_ Salah hitung itu, Pak Ganjar minus 10%, dan Pak Prabowo minus 2%. Itu baru bener 😂🤣🤣","['mulyadi', 'helmifelis', 'salah', 'hitung', 'itu', 'pak', 'ganjar', 'minus', 'dan', 'pak', 'prabowo', 'minus', 'itu', 'baru', 'bener']"
677,677,Muzani menilai Prabowo adalah orang yang tepat untuk memimpin Indonesia ke depan. https://t.co/Oxpoobvyij @prabowo… https://t.co/juAaqz1iID,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'prabowo']"
678,678,Muzani mengklaim Prabowo pemimpin yang berkomitmen untuk selalu mengutamakan persatuan dan kesatuan. Mending Prabow… https://t.co/kh3ulBpfKB,"['muzani', 'klaim', 'prabowo', 'pimpin', 'yang', 'komitmen', 'untuk', 'selalu', 'utama', 'satu', 'dan', 'satu', 'mending', 'prabow']"
679,679,"Anies GK USAH sibuk mikirkan SIAPA CAWAPRES nya ...bgitu melawan pasangan  
GANJAR /PRABOWO...HABISLAH SUDAH..KITA… https://t.co/DDCvIMvo97","['anies', 'gk', 'usah', 'sibuk', 'mikirkan', 'siapa', 'cawapres', 'nya', 'bgitu', 'lawan', 'pasang', 'ganjar', 'prabowohabislah', 'sudahkita']"
680,680,Nama Erick Thohir angkat elektoral capres lain bila dipasangkan menjadi Cawapres https://t.co/cqdKKO3KE7,"['nama', 'erick', 'thohir', 'angkat', 'elektoral', 'capres', 'lain', 'bila', 'pasang', 'jadi', 'cawapres']"
681,681,Muzani mengatakan Prabowo hanya ingin melihat masyarakat Indonesia tersenyum menatap masa depan bila ada kesempatan… https://t.co/7jlxBATbjZ,"['muzani', 'kata', 'prabowo', 'hanya', 'ingin', 'lihat', 'masyarakat', 'indonesia', 'senyum', 'tatap', 'masa', 'depan', 'bila', 'ada', 'sempat']"
682,682,"""Kalau kemampuan itu kemudian ditingkatkan di kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik ke d… https://t.co/FADFwy7AM9","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'di', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'ke', 'd']"
683,683,"""Kalau kemampuan itu kemudian ditingkatkan di kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik ke d… https://t.co/Si3yuTqHCt","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'di', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'ke', 'd']"
684,684,Muzani menilai Prabowo adalah orang yang tepat untuk memimpin Indonesia ke depan. Mending Prabowo https://t.co/nIxWcYUCNN dekade08,"['muzani', 'nilai', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'indonesia', 'ke', 'depan', 'mending', 'prabowo', 'dekade']"
685,685,"""Dalam kancah internasional, Prabowo selalu dihormati sebagai Menteri Pertahanan dari republik besar,"" ucap Muzani… https://t.co/MPfz9NPr5H","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar', 'ucap', 'muzani']"
686,686,Support Menhan Prabowo untuk generasi muda Palestina dengan memberikan beasiswa penuh. #prabowo #palestina… https://t.co/zo9lCeqc1e,"['support', 'menhan', 'prabowo', 'untuk', 'generasi', 'muda', 'palestina', 'dengan', 'beri', 'beasiswa', 'penuh', 'prabowo', 'palestina']"
687,687,"""Dalam kancah internasional, Prabowo selalu dihormati sebagai Menteri Pertahanan dari republik besar,"" ucap Muzani… https://t.co/x2ghEF3SmM","['dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan', 'dari', 'republik', 'besar', 'ucap', 'muzani']"
688,688,"Resmi, GP Mexico Tuan Rumah F1 Hingga 2025  https://t.co/zc0JTS54Le 
#TesOtakKiriatauKanan
#kameraday… https://t.co/xZhKsUwY0H","['resmi', 'gp', 'mexico', 'tuan', 'rumah', 'f', 'hingga', 'tesotakkiriataukanan', 'kameraday']"
689,689,Gerindra yakin Indonesia menjadi lebih baik jika Prabowo Subianto jadi presiden lantaran selama ini dihormati di ka… https://t.co/IOrVT9Gwl4,"['gerindra', 'yakin', 'indonesia', 'jadi', 'lebih', 'baik', 'jika', 'prabowo', 'subianto', 'jadi', 'presiden', 'lantar', 'lama', 'ini', 'hormat', 'di', 'ka']"
690,690,Sekjen Gerindra Ahmad Muzani menyebut Ketua Umumnya yakni Prabowo Subianto dihormati di kancah internasional sebaga… https://t.co/dDRlrfzYho,"['sekjen', 'gerindra', 'ahmad', 'muzani', 'sebut', 'ketua', 'umum', 'yakni', 'prabowo', 'subianto', 'hormat', 'di', 'kancah', 'internasional', 'sebaga']"
691,691,Gerindra yakin Indonesia menjadi lebih baik jika Prabowo Subianto jadi presiden lantaran selama ini dihormati di ka… https://t.co/AyXZdo90uP,"['gerindra', 'yakin', 'indonesia', 'jadi', 'lebih', 'baik', 'jika', 'prabowo', 'subianto', 'jadi', 'presiden', 'lantar', 'lama', 'ini', 'hormat', 'di', 'ka']"
692,692,"Gerindra: Prabowo Dihormati Dunia, Jadi Presiden Indonesia Lebih Baik https://t.co/bFc4nNEsjA @prabowo… https://t.co/9bsLlM3RGB","['gerindra', 'prabowo', 'hormat', 'dunia', 'jadi', 'presiden', 'indonesia', 'lebih', 'baik', 'prabowo']"
693,693,"""Persatuan dan kesatuan adalah kunci agar rakyat Indonesia bisa tersenyum menatap masa depan. Itulah mengapa Pak Pr… https://t.co/LBUvC0snzH","['satu', 'dan', 'satu', 'adalah', 'kunci', 'agar', 'rakyat', 'indonesia', 'bisa', 'senyum', 'tatap', 'masa', 'depan', 'itu', 'mengapa', 'pak', 'pr']"
694,694,"""Obsesi Prabowo cuma satu saja apabila menjadi Presiden,yaitu beliau ingin melihat rakyat tersenyum menatap masa de… https://t.co/jxpgjNHD08","['obsesi', 'prabowo', 'cuma', 'satu', 'saja', 'apabila', 'jadi', 'presidenyaitu', 'beliau', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'de']"
695,695,"""Obsesi Prabowo cuma satu saja apabila menjadi Presiden,yaitu beliau ingin melihat rakyat tersenyum menatap masa de… https://t.co/BSMc40VfbM","['obsesi', 'prabowo', 'cuma', 'satu', 'saja', 'apabila', 'jadi', 'presidenyaitu', 'beliau', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'de']"
696,696,"@Gerindra Selamat Hari Sumpah Pemuda, Pak @prabowo dan mindra @Gerindra","['gerindra', 'selamat', 'hari', 'sumpah', 'pemuda', 'pak', 'prabowo', 'dan', 'mindra', 'gerindra']"
697,697,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/DdgOk14Dl6","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
698,698,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/kcAOjgBOar","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
699,699,Muzani mengatakan bahwa Indonesia akan lebih baik jika Prabowo menjadi presiden. https://t.co/KMxGWnN6nF @prabowo… https://t.co/Kzid8Lt4jn,"['muzani', 'kata', 'bahwa', 'indonesia', 'akan', 'lebih', 'baik', 'jika', 'prabowo', 'jadi', 'presiden', 'prabowo']"
700,700,"4. Kondisi Nikita Mirzani di Sel. Ferdinand Hutahaean Jadi Pengacara Nikita.
5. 7 Mantan Kapolri Temui Listyo Sigit… https://t.co/0v7HHT3kRe","['kondisi', 'nikita', 'mirzani', 'di', 'sel', 'ferdinand', 'hutahaean', 'jadi', 'acara', 'nikita', 'mantan', 'kapolri', 'temu', 'listyo', 'sigit']"
701,701,"""Kami merasa tidak berlebihan kalau Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan,"" kata Muza… https://t.co/G4fYpbgZX6","['kami', 'rasa', 'tidak', 'lebih', 'kalau', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan', 'kata', 'muza']"
702,702,Muzani mengatakan bahwa dalam kancah internasional Prabowo selalu dihormati sebagai Menteri Pertahanan.… https://t.co/XbGuKuOOBS,"['muzani', 'kata', 'bahwa', 'dalam', 'kancah', 'internasional', 'prabowo', 'selalu', 'hormat', 'bagai', 'menteri', 'tahan']"
